 cid,cmpdname,cmpdsynonym,mw,mf,polararea,complexity,xlogp,heavycnt,hbonddonor,hbondacc,rotbonds,inchi,smiles,inchikey,iupacname,exactmass,monoisotopicmass,charge,covalentunitcnt,isotopeatomcnt,totalatomstereocnt,definedatomstereocnt,undefinedatomstereocnt,totalbondstereocnt,definedbondstereocnt,undefinedbondstereocnt,pclidcnt,gpidcnt,gpfamilycnt,meshheadings,annothits,annothitcnt,aids,cidcdate,sidsrcname,depcatg,annotation
85470032,"11-Acridin-9-ylquinoxalino[2,3-f][1,10]phenanthroline","",459.500,C31H17N5,64.500,767.000,6.400,36,0,5,1,InChI=1S/C31H17N5/c1-3-11-23-19(7-1)27(20-8-2-4-12-24(20)34-23)18-13-14-25-26(17-18)36-31-22-10-6-16-33-29(22)28-21(30(31)35-25)9-5-15-32-28/h1-17H,C1=CC=C2C(=C1)C(=C3C=CC=CC3=N2)C4=CC5=C(C=C4)N=C6C7=C(C8=C(C6=N5)C=CC=N8)N=CC=C7,NEFNMSZGSKDSOB-UHFFFAOYSA-N,"11-acridin-9-ylquinoxalino[2,3-f][1,10]phenanthroline",459.148,459.148,0,1,0,0,0,0,0,0,0,2,0,0,"",Literature,1,"",20141103,Japan Chemical Substance Dictionary (Nikkaji)|Thomson Pharma,Governmental Organizations|Journal Publishers|Legacy Depositors|Subscription Services,""
85761457,"10,13-Dibromodipyrido[3,2-a:2',3'-c]phenazine","10,13-Dibromodipyrido[3,2-a:2',3'-c]phenazine|200503-12-4",440.100,C18H8Br2N4,51.600,436.000,4.600,24,0,4,0,InChI=1S/C18H8Br2N4/c19-11-5-6-12(20)18-17(11)23-15-9-3-1-7-21-13(9)14-10(16(15)24-18)4-2-8-22-14/h1-8H,C1=CC2=C(C3=C(C=CC=N3)C4=NC5=C(C=CC(=C5N=C24)Br)Br)N=C1,WWANNACHAMGVKD-UHFFFAOYSA-N,"10,13-dibromoquinoxalino[2,3-f][1,10]phenanthroline",439.91,437.912,0,1,0,0,0,0,0,0,0,1,0,0,"",Literature|Patents|Spectral Information,3,"",20141103,"Alfa Chemistry|BLD Pharm|Iodochem|Japan Chemical Substance Dictionary (Nikkaji)|PATENTSCOPE (WIPO)|Pharmacore Co., Limited|Springer Nature|Wiley",Chemical Vendors|Governmental Organizations|Journal Publishers,""
85797367,"5,10-Dibutyl-6,9,15,26-tetrazahexacyclo[12.12.0.02,7.08,13.016,25.018,23]hexacosa-1(26),2(7),3,5,8(13),9,11,14,16,18,20,22,24-tridecaene","",444.600,C30H28N4,51.600,612.000,7.500,34,0,4,6,"InChI=1S/C30H28N4/c1-3-5-11-21-13-15-23-27(31-21)28-24(16-14-22(32-28)12-6-4-2)30-29(23)33-25-17-19-9-7-8-10-20(19)18-26(25)34-30/h7-10,13-18H,3-6,11-12H2,1-2H3",CCCCC1=NC2=C(C=C1)C3=NC4=CC5=CC=CC=C5C=C4N=C3C6=C2N=C(C=C6)CCCC,POHQOUQTEPYNGC-UHFFFAOYSA-N,"5,10-dibutyl-6,9,15,26-tetrazahexacyclo[12.12.0.02,7.08,13.016,25.018,23]hexacosa-1(26),2(7),3,5,8(13),9,11,14,16,18,20,22,24-tridecaene",444.231,444.231,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20141103,"Chemieliva Pharmaceutical Co., Ltd|Japan Chemical Substance Dictionary (Nikkaji)",Chemical Vendors|Governmental Organizations|Legacy Depositors,""
86054005,"11-Bromo-dipyrido[3,2-a:2',3'-c]phenazine","SCHEMBL23742855|11-bromo-dipyrido[3,2-a:2',3'-c]phenazine",361.200,C18H9BrN4,51.600,447.000,2.900,23,0,4,0,InChI=1S/C18H9BrN4/c19-10-5-6-13-14(9-10)23-18-12-4-2-8-21-16(12)15-11(17(18)22-13)3-1-7-20-15/h1-9H,C1=CC2=C(C3=C(C=CC=N3)C4=NC5=C(C=CC(=C5)Br)N=C24)N=C1,KSXNWIFLGTVRFW-UHFFFAOYSA-N,"11-bromoquinoxalino[2,3-f][1,10]phenanthroline",360.001,360.001,0,1,0,0,0,0,0,0,0,2,2,1,"",Literature|Patents,2,"",20141103,Google Patents|IBM|Japan Chemical Substance Dictionary (Nikkaji)|NCBI Structure|PATENTSCOPE (WIPO)|Protein Data Bank in Europe (PDBe)|Springer Nature|SureChEMBL,Curation Efforts|Governmental Organizations|Journal Publishers|Research and Development,""
86054097,"Ethyl quinoxalino[3,2-f][1,10]phenanthroline-11-carboxylate","",354.400,C21H14N4O2,77.900,558.000,2.400,27,0,6,3,"InChI=1S/C21H14N4O2/c1-2-27-21(26)12-7-8-15-16(11-12)25-20-14-6-4-10-23-18(14)17-13(19(20)24-15)5-3-9-22-17/h3-11H,2H2,1H3",CCOC(=O)C1=CC2=C(C=C1)N=C3C4=C(C5=C(C3=N2)C=CC=N5)N=CC=C4,MKNJTJYTSZQWHI-UHFFFAOYSA-N,"ethyl quinoxalino[3,2-f][1,10]phenanthroline-11-carboxylate",354.112,354.112,0,1,0,0,0,0,0,0,0,1,0,0,"",Literature,1,"",20141103,IBM|Japan Chemical Substance Dictionary (Nikkaji)|ZINC,Chemical Vendors|Governmental Organizations|Legacy Depositors|Research and Development,""
86194749,"11,12-Dichloroquinoxalino[2,3-f][1,10]phenanthroline","",351.200,C18H8Cl2N4,51.600,436.000,4.400,24,0,4,0,InChI=1S/C18H8Cl2N4/c19-11-7-13-14(8-12(11)20)24-18-10-4-2-6-22-16(10)15-9(17(18)23-13)3-1-5-21-15/h1-8H,C1=CC2=C(C3=C(C=CC=N3)C4=NC5=CC(=C(C=C5N=C24)Cl)Cl)N=C1,PVYBQGAGAIZVSB-UHFFFAOYSA-N,"11,12-dichloroquinoxalino[2,3-f][1,10]phenanthroline",350.013,350.013,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20141104,Crystallography Open Database (COD)|Japan Chemical Substance Dictionary (Nikkaji)|Wiley,Governmental Organizations|Journal Publishers|Research and Development,""
88029559,"Quinoxalino[2,3-f][1,10]phenanthroline;ruthenium",SCHEMBL6693951,383.400,C18H10N4Ru,51.600,376.000,"",23,0,4,0,InChI=1S/C18H10N4.Ru/c1-2-8-14-13(7-1)21-17-11-5-3-9-19-15(11)16-12(18(17)22-14)6-4-10-20-16;/h1-10H;,C1=CC=C2C(=C1)N=C3C4=C(C5=C(C3=N2)C=CC=N5)N=CC=C4.[Ru],VNALQLDNKLWINT-UHFFFAOYSA-N,"quinoxalino[2,3-f][1,10]phenanthroline;ruthenium",383.995,383.995,0,2,0,0,0,0,0,0,0,0,1,1,"",Patents,1,"",20150212,Google Patents|SureChEMBL,Curation Efforts|Research and Development,""
90120854,"20-Thia-6,9,15,19,21,25-hexazahexacyclo[12.11.0.02,7.08,13.016,24.018,22]pentacosa-1(25),2(7),3,5,8(13),9,11,14,16,18,21,23-dodecaene",SCHEMBL15672165,340.400,C18H8N6S,106.000,476.000,3.000,25,0,7,0,InChI=1S/C18H8N6S/c1-3-9-15(19-5-1)16-10(4-2-6-20-16)18-17(9)21-11-7-13-14(24-25-23-13)8-12(11)22-18/h1-8H,C1=CC2=C(C3=C(C=CC=N3)C4=NC5=CC6=NSN=C6C=C5N=C24)N=C1,NVPYTYOGOPJTDK-UHFFFAOYSA-N,"20-thia-6,9,15,19,21,25-hexazahexacyclo[12.11.0.02,7.08,13.016,24.018,22]pentacosa-1(25),2(7),3,5,8(13),9,11,14,16,18,21,23-dodecaene",340.053,340.053,0,1,0,0,0,0,0,0,0,0,3,2,"",Patents,1,"",20150213,Google Patents|IBM|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,""
90120861,"17,23-Diphenyl-20-thia-6,9,15,19,21,25-hexazahexacyclo[12.11.0.02,7.08,13.016,24.018,22]pentacosa-1(25),2(7),3,5,8(13),9,11,14,16,18,21,23-dodecaene",SCHEMBL15672172,492.600,C30H16N6S,106.000,737.000,6.300,37,0,7,2,InChI=1S/C30H16N6S/c1-3-9-17(10-4-1)21-27-28(22(18-11-5-2-6-12-18)30-29(21)35-37-36-30)34-26-20-14-8-16-32-24(20)23-19(25(26)33-27)13-7-15-31-23/h1-16H,C1=CC=C(C=C1)C2=C3C(=C(C4=NSN=C24)C5=CC=CC=C5)N=C6C7=C(C8=C(C6=N3)C=CC=N8)N=CC=C7,HEGIKJUQEVVCJM-UHFFFAOYSA-N,"17,23-diphenyl-20-thia-6,9,15,19,21,25-hexazahexacyclo[12.11.0.02,7.08,13.016,24.018,22]pentacosa-1(25),2(7),3,5,8(13),9,11,14,16,18,21,23-dodecaene",492.116,492.116,0,1,0,0,0,0,0,0,0,0,2,1,"",Patents,1,"",20150213,Google Patents|IBM|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,""
90807973,"7-Methyldipyrido[3,2-a:2',3'-c]phenazine","7-methyldipyrido[3,2-a:2',3'-c]phenazine",296.300,C19H12N4,51.600,441.000,3.500,23,0,4,0,"InChI=1S/C19H12N4/c1-11-9-13-17(21-10-11)16-12(5-4-8-20-16)18-19(13)23-15-7-3-2-6-14(15)22-18/h2-10H,1H3",CC1=CC2=C(C3=C(C=CC=N3)C4=NC5=CC=CC=C5N=C24)N=C1,NDFFJERGCITBGM-UHFFFAOYSA-N,"7-methylquinoxalino[2,3-f][1,10]phenanthroline",296.106,296.106,0,1,0,0,0,0,0,0,0,2,0,0,"",Literature,1,"",20150316,IBM|Springer Nature,Journal Publishers|Research and Development,""
90984582,"6-Methylquinoxalino[2,3-f][1,10]phenanthroline","",296.300,C19H12N4,51.600,441.000,3.600,23,0,4,0,"InChI=1S/C19H12N4/c1-11-8-9-13-17(21-11)16-12(5-4-10-20-16)18-19(13)23-15-7-3-2-6-14(15)22-18/h2-10H,1H3",CC1=NC2=C(C=C1)C3=NC4=CC=CC=C4N=C3C5=C2N=CC=C5,XJIUNFXOFVPNLH-UHFFFAOYSA-N,"6-methylquinoxalino[2,3-f][1,10]phenanthroline",296.106,296.106,0,1,0,0,0,0,0,0,0,1,0,0,"",Literature,1,"",20150317,IBM,Research and Development,""
91017930,"10,11-Dichloroquinoxalino[2,3-f][1,10]phenanthroline","",351.200,C18H8Cl2N4,51.600,478.000,3.400,24,0,4,0,InChI=1S/C18H8Cl2N4/c19-11-5-6-12-18(13(11)20)24-17-10-4-2-8-22-15(10)14-9(16(17)23-12)3-1-7-21-14/h1-8H,C1=CC2=C(C3=C(C=CC=N3)C4=NC5=C(C=CC(=C5Cl)Cl)N=C24)N=C1,LDLJVOIWJRILAP-UHFFFAOYSA-N,"10,11-dichloroquinoxalino[2,3-f][1,10]phenanthroline",350.013,350.013,0,1,0,0,0,0,0,0,0,0,1,1,"",Patents,1,"",20150317,IBM,Research and Development,""
91283468,"Dipyrido[3,2-a:2',3'-c]phenazine-11-carbonitrile","Dipyrido[3,2-a:2',3'-c]phenazine-11-carbonitrile|1113061-64-5",307.300,C19H9N5,75.400,527.000,1.900,24,0,5,0,InChI=1S/C19H9N5/c20-10-11-5-6-14-15(9-11)24-19-13-4-2-8-22-17(13)16-12(18(19)23-14)3-1-7-21-16/h1-9H,C1=CC2=C(C3=C(C=CC=N3)C4=NC5=C(C=CC(=C5)C#N)N=C24)N=C1,DKEVJGGAZSFGMR-UHFFFAOYSA-N,"quinoxalino[3,2-f][1,10]phenanthroline-11-carbonitrile",307.086,307.086,0,1,0,0,0,0,0,0,0,1,0,0,"",Literature,1,"",20150317,BLD Pharm|IBM|Japan Chemical Substance Dictionary (Nikkaji)|NCBI Structure|Protein Data Bank in Europe (PDBe)|ZINC,Chemical Vendors|Governmental Organizations|Legacy Depositors|Research and Development,""
91395700,"6-Phenylquinoxalino[2,3-f][1,10]phenanthroline","",358.400,C24H14N4,51.600,547.000,4.800,28,0,4,1,InChI=1S/C24H14N4/c1-2-7-15(8-3-1)18-13-12-17-22(26-18)21-16(9-6-14-25-21)23-24(17)28-20-11-5-4-10-19(20)27-23/h1-14H,C1=CC=C(C=C1)C2=NC3=C(C=C2)C4=NC5=CC=CC=C5N=C4C6=C3N=CC=C6,ZNPQEPKTFRRASM-UHFFFAOYSA-N,"6-phenylquinoxalino[2,3-f][1,10]phenanthroline",358.122,358.122,0,1,0,0,0,0,0,0,0,1,0,0,"",Literature,1,"",20150317,IBM|Japan Chemical Substance Dictionary (Nikkaji),Governmental Organizations|Research and Development,""
91445542,"11-(Diethoxyphosphorylmethyl)quinoxalino[2,3-f][1,10]phenanthroline","",432.400,C23H21N4O3P,87.100,657.000,1.900,31,0,7,6,"InChI=1S/C23H21N4O3P/c1-3-29-31(28,30-4-2)14-15-9-10-18-19(13-15)27-23-17-8-6-12-25-21(17)20-16(22(23)26-18)7-5-11-24-20/h5-13H,3-4,14H2,1-2H3",CCOP(=O)(CC1=CC2=C(C=C1)N=C3C4=C(C5=C(C3=N2)C=CC=N5)N=CC=C4)OCC,YYPXVWRFOLQFBF-UHFFFAOYSA-N,"11-(diethoxyphosphorylmethyl)quinoxalino[2,3-f][1,10]phenanthroline",432.135,432.135,0,1,0,0,0,0,0,0,0,1,0,0,"",Literature,1,"",20150317,IBM|Japan Chemical Substance Dictionary (Nikkaji),Governmental Organizations|Research and Development,""
91524930,"Quinoxalino[2,3-f][1,10]phenanthroline-7-carboxylic acid","",326.300,C19H10N4O2,88.900,530.000,2.700,25,1,6,1,"InChI=1S/C19H10N4O2/c24-19(25)10-8-12-16(21-9-10)15-11(4-3-7-20-15)17-18(12)23-14-6-2-1-5-13(14)22-17/h1-9H,(H,24,25)",C1=CC=C2C(=C1)N=C3C4=C(C5=C(C3=N2)C=C(C=N5)C(=O)O)N=CC=C4,MBOAMMDOFDMNDK-UHFFFAOYSA-N,"quinoxalino[2,3-f][1,10]phenanthroline-7-carboxylic acid",326.08,326.08,0,1,0,0,0,0,0,0,0,2,0,0,"",Literature,1,"",20150317,IBM,Research and Development,""
91615154,"7-Nitrodipyrido[3,2-a:2',3'-c]phenazine","7-nitrodipyrido[3,2-a:2',3'-c]phenazine",327.300,C18H9N5O2,97.400,526.000,3.000,25,0,6,0,InChI=1S/C18H9N5O2/c24-23(25)10-8-12-16(20-9-10)15-11(4-3-7-19-15)17-18(12)22-14-6-2-1-5-13(14)21-17/h1-9H,C1=CC=C2C(=C1)N=C3C4=C(C5=C(C3=N2)C=C(C=N5)[N+](=O)[O-])N=CC=C4,IFEQZQNGDULDRV-UHFFFAOYSA-N,"7-nitroquinoxalino[2,3-f][1,10]phenanthroline",327.076,327.076,0,1,0,0,0,0,0,0,0,2,0,0,"",Literature,1,"",20150318,IBM|Springer Nature,Journal Publishers|Research and Development,""
101376520,"11-(Trifluoromethyl)dipyrido[3,2-a:2',3'-c]phenazine","11-(Trifluoromethyl)dipyrido[3,2-a:2',3'-c]phenazine|JXGJLYBXPSVYHS-UHFFFAOYSA-N",350.300,C19H9F3N4,51.600,527.000,3.100,26,0,7,0,"InChI=1S/C19H9F3N4/c20-19(21,22)10-5-6-13-14(9-10)26-18-12-4-2-8-24-16(12)15-11(17(18)25-13)3-1-7-23-15/h1-9H",C1=CC2=C(C3=C(C=CC=N3)C4=NC5=C(C=CC(=C5)C(F)(F)F)N=C24)N=C1,JXGJLYBXPSVYHS-UHFFFAOYSA-N,"11-(trifluoromethyl)quinoxalino[2,3-f][1,10]phenanthroline",350.078,350.078,0,1,0,0,0,0,0,0,0,0,0,0,"",Classification|Literature,2,"",20151218,"ECI Group, LCSB, University of Luxembourg|Japan Chemical Substance Dictionary (Nikkaji)|MolGenie",Governmental Organizations|Research and Development,""
101515766,"(11-Thiocyanatoquinoxalino[3,2-f][1,10]phenanthrolin-12-yl) thiocyanate","",396.500,C20H8N6S2,150.000,627.000,4.300,28,0,8,2,InChI=1S/C20H8N6S2/c21-9-27-15-7-13-14(8-16(15)28-10-22)26-20-12-4-2-6-24-18(12)17-11(19(20)25-13)3-1-5-23-17/h1-8H,C1=CC2=C(C3=C(C=CC=N3)C4=NC5=CC(=C(C=C5N=C24)SC#N)SC#N)N=C1,XBSZTDLVBBRTKP-UHFFFAOYSA-N,"(11-thiocyanatoquinoxalino[3,2-f][1,10]phenanthrolin-12-yl) thiocyanate",396.025,396.025,0,1,0,0,0,0,0,0,0,2,0,0,"",Literature,1,"",20151218,Crystallography Open Database (COD)|Japan Chemical Substance Dictionary (Nikkaji),Governmental Organizations|Research and Development,""
101800807,"6-(4-Tert-butylphenyl)quinoxalino[2,3-f][1,10]phenanthroline","",414.500,C28H22N4,51.600,650.000,6.500,32,0,4,2,"InChI=1S/C28H22N4/c1-28(2,3)18-12-10-17(11-13-18)21-15-14-20-25(30-21)24-19(7-6-16-29-24)26-27(20)32-23-9-5-4-8-22(23)31-26/h4-16H,1-3H3",CC(C)(C)C1=CC=C(C=C1)C2=NC3=C(C=C2)C4=NC5=CC=CC=C5N=C4C6=C3N=CC=C6,XRDHYXVPEFGQDW-UHFFFAOYSA-N,"6-(4-tert-butylphenyl)quinoxalino[2,3-f][1,10]phenanthroline",414.184,414.184,0,1,0,0,0,0,0,0,0,1,0,0,"",Literature,1,"",20151218,IBM|Japan Chemical Substance Dictionary (Nikkaji),Governmental Organizations|Research and Development,""
101962712,"11-(4-Tert-butylphenyl)quinoxalino[2,3-f][1,10]phenanthroline","",414.500,C28H22N4,51.600,650.000,5.500,32,0,4,2,"InChI=1S/C28H22N4/c1-28(2,3)19-11-8-17(9-12-19)18-10-13-22-23(16-18)32-27-21-7-5-15-30-25(21)24-20(26(27)31-22)6-4-14-29-24/h4-16H,1-3H3",CC(C)(C)C1=CC=C(C=C1)C2=CC3=C(C=C2)N=C4C5=C(C6=C(C4=N3)C=CC=N6)N=CC=C5,MMHMSQCCDXWVBN-UHFFFAOYSA-N,"11-(4-tert-butylphenyl)quinoxalino[2,3-f][1,10]phenanthroline",414.184,414.184,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20151219,Crystallography Open Database (COD)|Japan Chemical Substance Dictionary (Nikkaji),Governmental Organizations|Research and Development,""
101966563,"5,11,14,20-Tetrazanonacyclo[22.6.6.02,23.04,21.06,19.07,12.013,18.025,30.031,36]hexatriaconta-2,4(21),5,7(12),8,10,13(18),14,16,19,22,25,27,29,31,33,35-heptadecaene","",458.500,C32H18N4,51.600,754.000,5.100,36,0,4,0,"InChI=1S/C32H18N4/c1-2-8-18-17(7-1)27-19-9-3-4-10-20(19)28(18)24-16-26-25(15-23(24)27)35-31-21-11-5-13-33-29(21)30-22(32(31)36-26)12-6-14-34-30/h1-16,27-28H",C1=CC=C2C3C4=CC=CC=C4C(C2=C1)C5=CC6=C(C=C35)N=C7C8=C(C9=C(C7=N6)C=CC=N9)N=CC=C8,VCRLPHUIVHUIJK-UHFFFAOYSA-N,"5,11,14,20-tetrazanonacyclo[22.6.6.02,23.04,21.06,19.07,12.013,18.025,30.031,36]hexatriaconta-2,4(21),5,7(12),8,10,13(18),14,16,19,22,25,27,29,31,33,35-heptadecaene",458.153,458.153,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20151219,Crystallography Open Database (COD)|Japan Chemical Substance Dictionary (Nikkaji),Governmental Organizations|Research and Development,""
102173059,"2,7-Dibromodipyrido[3,2-a:2',3'-c]phenazine","2,7-Dibromodipyrido[3,2-a:2',3'-c]phenazine",440.100,C18H8Br2N4,51.600,436.000,4.600,24,0,4,0,InChI=1S/C18H8Br2N4/c19-9-5-11-15(21-7-9)16-12(6-10(20)8-22-16)18-17(11)23-13-3-1-2-4-14(13)24-18/h1-8H,C1=CC=C2C(=C1)N=C3C4=C(C5=C(C3=N2)C=C(C=N5)Br)N=CC(=C4)Br,SYVZDZFEIVJUFW-UHFFFAOYSA-N,"2,7-dibromoquinoxalino[2,3-f][1,10]phenanthroline",439.91,437.912,0,1,0,0,0,0,0,0,0,1,0,0,"",Literature,1,"",20151224,Japan Chemical Substance Dictionary (Nikkaji)|Wiley,Governmental Organizations|Journal Publishers,""
102229858,"N,N-dimethyl-4-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylaniline","",401.500,C26H19N5,54.800,617.000,3.900,31,0,5,2,"InChI=1S/C26H19N5/c1-31(2)18-10-7-16(8-11-18)17-9-12-21-22(15-17)30-26-20-6-4-14-28-24(20)23-19(25(26)29-21)5-3-13-27-23/h3-15H,1-2H3",CN(C)C1=CC=C(C=C1)C2=CC3=C(C=C2)N=C4C5=C(C6=C(C4=N3)C=CC=N6)N=CC=C5,DPBSQMFGIOOGJR-UHFFFAOYSA-N,"N,N-dimethyl-4-quinoxalino[3,2-f][1,10]phenanthrolin-11-ylaniline",401.164,401.164,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20151224,Crystallography Open Database (COD)|Japan Chemical Substance Dictionary (Nikkaji),Governmental Organizations|Research and Development,""
102314086,"6,9,15,19,21,25-Hexazahexacyclo[12.11.0.02,7.08,13.016,24.018,22]pentacosa-1(25),2(7),3,5,8(13),9,11,14,16(24),17,22-undecaen-20-one","",338.300,C19H10N6O,92.700,538.000,1.800,26,2,5,0,"InChI=1S/C19H10N6O/c26-19-24-13-7-11-12(8-14(13)25-19)23-18-10-4-2-6-21-16(10)15-9(17(18)22-11)3-1-5-20-15/h1-8H,(H2,24,25,26)",C1=CC2=C(C3=C(C=CC=N3)C4=NC5=C(C=C6C(=C5)NC(=O)N6)N=C24)N=C1,WMXOQLOBNQBKFO-UHFFFAOYSA-N,"6,9,15,19,21,25-hexazahexacyclo[12.11.0.02,7.08,13.016,24.018,22]pentacosa-1(25),2(7),3,5,8(13),9,11,14,16(24),17,22-undecaen-20-one",338.092,338.092,0,1,0,0,0,0,0,0,0,0,0,0,"","",0,"",20151225,BLD Pharm|Japan Chemical Substance Dictionary (Nikkaji),Chemical Vendors|Governmental Organizations,""
102588277,"11,12-Dibromoquinoxalino[2,3-f][1,10]phenanthroline","",440.100,C18H8Br2N4,51.600,436.000,4.600,24,0,4,0,InChI=1S/C18H8Br2N4/c19-11-7-13-14(8-12(11)20)24-18-10-4-2-6-22-16(10)15-9(17(18)23-13)3-1-5-21-15/h1-8H,C1=CC2=C(C3=C(C=CC=N3)C4=NC5=CC(=C(C=C5N=C24)Br)Br)N=C1,JPTOFZYSIYEEEZ-UHFFFAOYSA-N,"11,12-dibromoquinoxalino[2,3-f][1,10]phenanthroline",439.91,437.912,0,1,0,0,0,0,0,0,0,1,0,0,"",Literature,1,"",20160104,Crystallography Open Database (COD)|Japan Chemical Substance Dictionary (Nikkaji)|Thieme Chemistry|Wiley,Governmental Organizations|Journal Publishers|Research and Development|Subscription Services,""
118952402,"10,11-Dimethylquinoxalino[2,3-f][1,10]phenanthroline",SCHEMBL17598973,310.400,C20H14N4,51.600,469.000,2.900,24,0,4,0,"InChI=1S/C20H14N4/c1-11-7-8-15-16(12(11)2)24-20-14-6-4-10-22-18(14)17-13(19(20)23-15)5-3-9-21-17/h3-10H,1-2H3",CC1=C(C2=C(C=C1)N=C3C4=C(C5=C(C3=N2)C=CC=N5)N=CC=C4)C,RNVSCHCWUPKLDG-UHFFFAOYSA-N,"10,11-dimethylquinoxalino[2,3-f][1,10]phenanthroline",310.122,310.122,0,1,0,0,0,0,0,0,0,1,1,1,"",Literature|Patents,2,"",20160409,IBM|SureChEMBL,Curation Efforts|Research and Development,""
118963372,"3,6-Dimethyl-9-phenylquinoxalino[2,3-f][1,10]phenanthrolin-9-ium",SCHEMBL17612275,387.500,C26H19N4+,42.600,604.000,5.800,30,0,3,1,"InChI=1S/C26H19N4/c1-16-12-14-19-23(27-16)24-20(15-13-17(2)28-24)26-25(19)29-21-10-6-7-11-22(21)30(26)18-8-4-3-5-9-18/h3-15H,1-2H3/q+1",CC1=NC2=C(C=C1)C3=NC4=CC=CC=C4[N+](=C3C5=C2N=C(C=C5)C)C6=CC=CC=C6,RWNPSMYEANQIPW-UHFFFAOYSA-N,"3,6-dimethyl-9-phenylquinoxalino[2,3-f][1,10]phenanthrolin-9-ium",387.161,387.161,1,1,0,0,0,0,0,0,0,0,1,1,"",Patents,1,"",20160409,Google Patents|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,""
118963373,"9-Phenylquinoxalino[2,3-f][1,10]phenanthrolin-9-ium",SCHEMBL17612276,359.400,C24H15N4+,42.600,547.000,5.000,28,0,3,1,InChI=1S/C24H15N4/c1-2-8-16(9-3-1)28-20-13-5-4-12-19(20)27-23-17-10-6-14-25-21(17)22-18(24(23)28)11-7-15-26-22/h1-15H/q+1,C1=CC=C(C=C1)[N+]2=C3C4=C(C5=C(C3=NC6=CC=CC=C62)C=CC=N5)N=CC=C4,GAHLCCWVHZSPMR-UHFFFAOYSA-N,"9-phenylquinoxalino[2,3-f][1,10]phenanthrolin-9-ium",359.13,359.13,1,1,0,0,0,0,0,0,0,0,1,1,"",Patents,1,"",20160409,Google Patents|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,""
123574715,"11-Bromo-3,6-dibutylquinoxalino[2,3-f][1,10]phenanthroline","",473.400,C26H25BrN4,51.600,588.000,6.300,31,0,4,6,"InChI=1S/C26H25BrN4/c1-3-5-7-17-10-12-19-23(28-17)24-20(13-11-18(29-24)8-6-4-2)26-25(19)30-21-14-9-16(27)15-22(21)31-26/h9-15H,3-8H2,1-2H3",CCCCC1=NC2=C(C=C1)C3=NC4=C(C=C(C=C4)Br)N=C3C5=C2N=C(C=C5)CCCC,BWHDCGZLUBRKBF-UHFFFAOYSA-N,"11-bromo-3,6-dibutylquinoxalino[2,3-f][1,10]phenanthroline",472.126,472.126,0,1,0,0,0,0,0,0,0,1,0,0,"",Literature,1,"",20170125,IBM,Research and Development,""
123738332,"2,7,11,17,23,26-Hexazaheptacyclo[16.12.0.03,16.04,9.010,15.019,24.025,30]triaconta-1,3(16),4(9),5,7,10(15),11,13,17,19(24),20,22,25(30),26,28-pentadecaene","",384.400,C24H12N6,77.300,643.000,2.600,30,0,6,0,InChI=1S/C24H12N6/c1-4-14-18(26-8-1)17-12-25-11-7-13(17)21-22(14)30-24-16-6-3-10-28-20(16)19-15(23(24)29-21)5-2-9-27-19/h1-12H,C1=CC2=C(C3=C(C=CN=C3)C4=C2N=C5C6=C(C7=C(C5=N4)C=CC=N7)N=CC=C6)N=C1,YLFHRYVUYHHGKW-UHFFFAOYSA-N,"2,7,11,17,23,26-hexazaheptacyclo[16.12.0.03,16.04,9.010,15.019,24.025,30]triaconta-1,3(16),4(9),5,7,10(15),11,13,17,19(24),20,22,25(30),26,28-pentadecaene",384.112,384.112,0,1,0,0,0,0,0,0,0,1,0,0,"",Literature,1,"",20170125,IBM,Research and Development,""
123875255,"7-Aminodipyrido[3,2-a:2',3'-c]phenazine","7-aminodipyrido[3,2-a:2',3'-c]phenazine",297.300,C18H11N5,77.600,443.000,2.500,23,1,5,0,"InChI=1S/C18H11N5/c19-10-8-12-16(21-9-10)15-11(4-3-7-20-15)17-18(12)23-14-6-2-1-5-13(14)22-17/h1-9H,19H2",C1=CC=C2C(=C1)N=C3C4=C(C5=C(C3=N2)C=C(C=N5)N)N=CC=C4,WQPPAMGVYBNYLS-UHFFFAOYSA-N,"quinoxalino[2,3-f][1,10]phenanthrolin-7-amine",297.101,297.101,0,1,0,0,0,0,0,0,0,2,0,0,"",Literature,1,"",20170125,IBM|Springer Nature,Journal Publishers|Research and Development,""
